source_record_id,article_feature_match_method,article_feature_match_conflict,article_feature_source,competing_orders,gap_symmetry,pairing_mechanism,dopant_defect,article_feature_any_available
sc_atlas:11513,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,"[""E_{2u}"",""E_{1u}""]",,,1
sc_atlas:11515,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,,1
sc_atlas:11518,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb"",""Nb""]",1
sc_atlas:11517,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb"",""Nb""]",1
sc_atlas:11521,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sr""]",1
sc_atlas:11520,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sr""]",1
sc_atlas:11525,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11523,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11530,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11528,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11522,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11529,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11527,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11524,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11526,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density wave,,"[""Fermi surface nesting"",""electron correlation""]","[""Ba"",""P""]",1
sc_atlas:11532,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11531,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11534,doi_exact,,all_11200_article_features.xlsx:文章主表,charge density wave,,,,1
sc_atlas:11533,doi_exact,,all_11200_article_features.xlsx:文章主表,charge density wave,,,,1
sc_atlas:11535,doi_exact,,all_11200_article_features.xlsx:文章主表,,s±-wave,,"[""Co""]",1
sc_atlas:11541,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""stripe antiferromagnetic C2 phase"",""tetragonal antiferromagnetic C4 phase""]",,,"[""K""]",1
sc_atlas:11540,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""stripe antiferromagnetic C2 phase"",""tetragonal antiferromagnetic C4 phase""]",,,"[""K""]",1
sc_atlas:11539,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""stripe antiferromagnetic C2 phase"",""tetragonal antiferromagnetic C4 phase""]",,,"[""K""]",1
sc_atlas:11538,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""stripe antiferromagnetic C2 phase"",""tetragonal antiferromagnetic C4 phase""]",,,"[""K""]",1
sc_atlas:11537,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""stripe antiferromagnetic C2 phase"",""tetragonal antiferromagnetic C4 phase""]",,,"[""K""]",1
sc_atlas:11536,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""stripe antiferromagnetic C2 phase"",""tetragonal antiferromagnetic C4 phase""]",,,"[""K""]",1
sc_atlas:11543,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,,1
sc_atlas:11545,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetic ordering,,,,1
sc_atlas:11547,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""Fe""]",1
sc_atlas:11546,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""Fe""]",1
sc_atlas:11549,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""Fe""]",1
sc_atlas:11548,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""Fe""]",1
sc_atlas:11550,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""Fe""]",1
sc_atlas:11554,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11553,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11552,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11556,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11557,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11558,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11566,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,"[""site mixing between Re and Ta sites""]",1
sc_atlas:11564,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,"[""site mixing between Re and Ta sites""]",1
sc_atlas:11561,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,"[""site mixing between Re and Ta sites""]",1
sc_atlas:11565,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,"[""site mixing between Re and Ta sites""]",1
sc_atlas:11571,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,,1
sc_atlas:11569,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,,1
sc_atlas:11572,doi_exact,,all_11200_article_features.xlsx:文章主表,nematic order,,,,1
sc_atlas:11573,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:11579,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11581,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""antiferromagnetism""]",,magnetic-fluctuation-assisted Cooper pair creation,"[""La""]",1
sc_atlas:11584,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""antiferromagnetism""]",,magnetic-fluctuation-assisted Cooper pair creation,"[""La""]",1
sc_atlas:11580,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""antiferromagnetism""]",,magnetic-fluctuation-assisted Cooper pair creation,"[""La""]",1
sc_atlas:11583,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""antiferromagnetism""]",,magnetic-fluctuation-assisted Cooper pair creation,"[""La""]",1
sc_atlas:11587,doi_exact,,all_11200_article_features.xlsx:文章主表,,$ s_{\pm} $,,"[""K""]",1
sc_atlas:11603,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11602,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11604,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11606,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11607,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11609,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,critical ferromagnetic fluctuations with Ising anisotropy,,1
sc_atlas:11611,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,spin fluctuation,"[""Ru""]",1
sc_atlas:11610,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,spin fluctuation,"[""Ru""]",1
sc_atlas:11613,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:11617,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,,1
sc_atlas:11616,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,,1
sc_atlas:11615,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,,1
sc_atlas:11618,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,,1
sc_atlas:11614,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,,1
sc_atlas:11621,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11624,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""antiferroquadrupole order"",""octupole order""]",,quadrupole fluctuations,,1
sc_atlas:11626,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""antiferroquadrupole order"",""octupole order""]",,quadrupole fluctuations,,1
sc_atlas:11625,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""antiferroquadrupole order"",""octupole order""]",,quadrupole fluctuations,,1
sc_atlas:11622,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""antiferroquadrupole order"",""octupole order""]",,quadrupole fluctuations,,1
sc_atlas:11627,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""Pb""]",1
sc_atlas:11628,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,,,1
sc_atlas:11629,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,"[""A_{1g}"",""E_{1g}""]",,,1
sc_atlas:11631,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""hidden order"",""antiferromagnetic order""]",chiral d-wave,spin fluctuations,,1
sc_atlas:11630,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""hidden order"",""antiferromagnetic order""]",chiral d-wave,spin fluctuations,,1
sc_atlas:11639,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""spin-stripe order"",""charge-stripe order""]",d-wave,,"[""Ba""]",1
sc_atlas:11638,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""spin-stripe order"",""charge-stripe order""]",d-wave,,"[""Ba""]",1
sc_atlas:11642,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""spin-stripe order"",""charge-stripe order""]",d-wave,,"[""Ba""]",1
sc_atlas:11641,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""spin-stripe order"",""charge-stripe order""]",d-wave,,"[""Ba""]",1
sc_atlas:861,doi_exact,,all_11200_article_features.xlsx:文章主表,charge density wave,d-wave,photoinduced decrease of the electronic scattering rate,"[""oxygen vacancy""]",1
sc_atlas:11643,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11644,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11645,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11648,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11666,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ca"",""Al""]",1
sc_atlas:11665,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ca"",""Al""]",1
sc_atlas:11670,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11674,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11667,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11683,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11668,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11673,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11669,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11671,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11682,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11672,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11677,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11681,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11680,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11679,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11676,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11675,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Mg""]",1
sc_atlas:11689,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11685,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11686,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11688,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11684,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11687,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11706,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11710,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11703,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11704,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11709,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11705,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11707,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11708,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess magnesium""]",1
sc_atlas:11727,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11728,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11726,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11729,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11732,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11733,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11731,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11730,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11805,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11809,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11803,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11806,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11804,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11816,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11815,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11814,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11817,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""s±"",""d-wave""]",,"[""Te""]",1
sc_atlas:11820,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""FeTi particles""]",1
sc_atlas:11832,doi_exact,,all_11200_article_features.xlsx:文章主表,Gd magnetic order,,,"[""Th""]",1
sc_atlas:11831,doi_exact,,all_11200_article_features.xlsx:文章主表,Gd magnetic order,,,"[""Th""]",1
sc_atlas:11834,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11833,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11838,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11836,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11843,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11841,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11845,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11839,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11837,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11835,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11842,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11846,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11840,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11857,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11858,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11862,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11863,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11864,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11853,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11854,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11868,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11869,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11870,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11865,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11866,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11867,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11871,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11872,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11873,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11874,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11875,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11876,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11860,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11861,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11859,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sn""]",1
sc_atlas:11879,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11878,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11883,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11882,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11881,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11880,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11884,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11886,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11885,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11889,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11901,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11904,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11902,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11905,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11906,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11903,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11916,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:11922,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
